timestamp,SPY
2019-08-05 04:00:00+00:00,284.05
2019-08-06 04:00:00+00:00,287.73
2019-08-07 04:00:00+00:00,288.16
2019-08-08 04:00:00+00:00,293.59
2019-08-09 04:00:00+00:00,291.6
2019-08-12 04:00:00+00:00,287.93
2019-08-13 04:00:00+00:00,292.42
2019-08-14 04:00:00+00:00,284.02
2019-08-15 04:00:00+00:00,284.65
2019-08-16 04:00:00+00:00,288.81
2019-08-19 04:00:00+00:00,292.32
2019-08-20 04:00:00+00:00,290.02
2019-08-21 04:00:00+00:00,292.41
2019-08-22 04:00:00+00:00,292.33
2019-08-23 04:00:00+00:00,284.88
2019-08-26 04:00:00+00:00,287.95
2019-08-27 04:00:00+00:00,286.7
2019-08-28 04:00:00+00:00,288.84
2019-08-29 04:00:00+00:00,292.58
2019-08-30 04:00:00+00:00,292.4527
2019-09-03 04:00:00+00:00,290.75
2019-09-04 04:00:00+00:00,293.97
2019-09-05 04:00:00+00:00,297.75
2019-09-06 04:00:00+00:00,298.05
2019-09-09 04:00:00+00:00,298.2
2019-09-10 04:00:00+00:00,298.09
2019-09-11 04:00:00+00:00,300.31
2019-09-12 04:00:00+00:00,301.36
2019-09-13 04:00:00+00:00,300.99
2019-09-16 04:00:00+00:00,300.21
2019-09-17 04:00:00+00:00,300.95
2019-09-18 04:00:00+00:00,301.1
2019-09-19 04:00:00+00:00,301.07
2019-09-20 04:00:00+00:00,298.08
2019-09-23 04:00:00+00:00,298.3
2019-09-24 04:00:00+00:00,295.92
2019-09-25 04:00:00+00:00,297.61
2019-09-26 04:00:00+00:00,297.0
2019-09-27 04:00:00+00:00,295.41
2019-09-30 04:00:00+00:00,296.7905
2019-10-01 04:00:00+00:00,293.32
2019-10-02 04:00:00+00:00,288.16
2019-10-03 04:00:00+00:00,290.45
2019-10-04 04:00:00+00:00,294.3
2019-10-07 04:00:00+00:00,293.1
2019-10-08 04:00:00+00:00,288.66
2019-10-09 04:00:00+00:00,291.12
2019-10-10 04:00:00+00:00,293.29
2019-10-11 04:00:00+00:00,296.25
2019-10-14 04:00:00+00:00,296.03
2019-10-15 04:00:00+00:00,298.88
2019-10-16 04:00:00+00:00,298.46
2019-10-17 04:00:00+00:00,299.21
2019-10-18 04:00:00+00:00,298.09
2019-10-21 04:00:00+00:00,300.03
2019-10-22 04:00:00+00:00,298.99
2019-10-23 04:00:00+00:00,299.83
2019-10-24 04:00:00+00:00,300.42
2019-10-25 04:00:00+00:00,301.59
2019-10-28 04:00:00+00:00,303.34
2019-10-29 04:00:00+00:00,303.14
2019-10-30 04:00:00+00:00,304.21
2019-10-31 04:00:00+00:00,303.33
2019-11-01 04:00:00+00:00,306.17
2019-11-04 05:00:00+00:00,307.37
2019-11-05 05:00:00+00:00,307.04
2019-11-06 05:00:00+00:00,307.07
2019-11-07 05:00:00+00:00,308.21
2019-11-08 05:00:00+00:00,308.93
2019-11-11 05:00:00+00:00,308.36
2019-11-12 05:00:00+00:00,308.96
2019-11-13 05:00:00+00:00,309.15
2019-11-14 05:00:00+00:00,309.54
2019-11-15 05:00:00+00:00,311.81
2019-11-18 05:00:00+00:00,311.98
2019-11-19 05:00:00+00:00,311.91
2019-11-20 05:00:00+00:00,310.81
2019-11-21 05:00:00+00:00,310.3
2019-11-22 05:00:00+00:00,311.02
2019-11-25 05:00:00+00:00,313.33
2019-11-26 05:00:00+00:00,313.99
2019-11-27 05:00:00+00:00,315.42
2019-11-29 05:00:00+00:00,314.33
2019-12-02 05:00:00+00:00,311.66
2019-12-03 05:00:00+00:00,309.51
2019-12-04 05:00:00+00:00,311.5
2019-12-05 05:00:00+00:00,312.09
2019-12-06 05:00:00+00:00,314.83
2019-12-09 05:00:00+00:00,313.89
2019-12-10 05:00:00+00:00,313.58
2019-12-11 05:00:00+00:00,314.33
2019-12-12 05:00:00+00:00,317.08
2019-12-13 05:00:00+00:00,317.29
2019-12-16 05:00:00+00:00,319.49
2019-12-17 05:00:00+00:00,319.5495
2019-12-18 05:00:00+00:00,319.56
2019-12-19 05:00:00+00:00,320.87
2019-12-20 05:00:00+00:00,320.86
2019-12-23 05:00:00+00:00,321.27
2019-12-24 05:00:00+00:00,321.24
2019-12-26 05:00:00+00:00,322.94
2019-12-27 05:00:00+00:00,322.85
2019-12-30 05:00:00+00:00,321.13
2019-12-31 05:00:00+00:00,321.85
2020-01-02 05:00:00+00:00,324.87
2020-01-03 05:00:00+00:00,322.43
2020-01-06 05:00:00+00:00,323.73
2020-01-07 05:00:00+00:00,322.74
2020-01-08 05:00:00+00:00,324.42
2020-01-09 05:00:00+00:00,326.59
2020-01-10 05:00:00+00:00,325.64
2020-01-13 05:00:00+00:00,327.92
2020-01-14 05:00:00+00:00,327.42
2020-01-15 05:00:00+00:00,328.16
2020-01-16 05:00:00+00:00,330.86
2020-01-17 05:00:00+00:00,332.01
2020-01-21 05:00:00+00:00,331.29
2020-01-22 05:00:00+00:00,331.35
2020-01-23 05:00:00+00:00,331.8
2020-01-24 05:00:00+00:00,328.76
2020-01-27 05:00:00+00:00,323.51
2020-01-28 05:00:00+00:00,326.88
2020-01-29 05:00:00+00:00,326.62
2020-01-30 05:00:00+00:00,327.62
2020-01-31 05:00:00+00:00,321.75
2020-02-03 05:00:00+00:00,324.12
2020-02-04 05:00:00+00:00,329.06
2020-02-05 05:00:00+00:00,332.84
2020-02-06 05:00:00+00:00,333.93
2020-02-07 05:00:00+00:00,332.24
2020-02-10 05:00:00+00:00,334.75
2020-02-11 05:00:00+00:00,335.27
2020-02-12 05:00:00+00:00,337.44
2020-02-13 05:00:00+00:00,337.17
2020-02-14 05:00:00+00:00,337.6
2020-02-18 05:00:00+00:00,336.73
2020-02-19 05:00:00+00:00,338.32
2020-02-20 05:00:00+00:00,336.99
2020-02-21 05:00:00+00:00,333.45
2020-02-24 05:00:00+00:00,322.42
2020-02-25 05:00:00+00:00,312.59
2020-02-26 05:00:00+00:00,311.61
2020-02-27 05:00:00+00:00,297.7
2020-02-28 05:00:00+00:00,296.24
2020-03-02 05:00:00+00:00,308.9
2020-03-03 05:00:00+00:00,300.32
2020-03-04 05:00:00+00:00,313.05
2020-03-05 05:00:00+00:00,302.51
2020-03-06 05:00:00+00:00,297.43
2020-03-09 04:00:00+00:00,276.32
2020-03-10 04:00:00+00:00,288.41
2020-03-11 04:00:00+00:00,274.25
2020-03-12 04:00:00+00:00,255.24
2020-03-13 04:00:00+00:00,270.2
2020-03-16 04:00:00+00:00,241.065
2020-03-17 04:00:00+00:00,254.19
2020-03-18 04:00:00+00:00,235.69
2020-03-19 04:00:00+00:00,240.55
2020-03-20 04:00:00+00:00,229.4
2020-03-23 04:00:00+00:00,222.68
2020-03-24 04:00:00+00:00,242.0
2020-03-25 04:00:00+00:00,246.79
2020-03-26 04:00:00+00:00,260.93
2020-03-27 04:00:00+00:00,254.0
2020-03-30 04:00:00+00:00,261.56
2020-03-31 04:00:00+00:00,257.36
2020-04-01 04:00:00+00:00,246.04
2020-04-02 04:00:00+00:00,251.93
2020-04-03 04:00:00+00:00,247.95
2020-04-06 04:00:00+00:00,264.74
2020-04-07 04:00:00+00:00,265.18
2020-04-08 04:00:00+00:00,274.0
2020-04-09 04:00:00+00:00,278.22
2020-04-13 04:00:00+00:00,275.63
2020-04-14 04:00:00+00:00,283.8
2020-04-15 04:00:00+00:00,277.75
2020-04-16 04:00:00+00:00,278.96
2020-04-17 04:00:00+00:00,286.54
2020-04-20 04:00:00+00:00,281.76
2020-04-21 04:00:00+00:00,273.17
2020-04-22 04:00:00+00:00,279.04
2020-04-23 04:00:00+00:00,279.01
2020-04-24 04:00:00+00:00,282.89
2020-04-27 04:00:00+00:00,287.1
2020-04-28 04:00:00+00:00,285.69
2020-04-29 04:00:00+00:00,293.15
2020-04-30 04:00:00+00:00,290.63
2020-05-01 04:00:00+00:00,282.83
2020-05-04 04:00:00+00:00,283.59
2020-05-05 04:00:00+00:00,286.15
2020-05-06 04:00:00+00:00,284.34
2020-05-07 04:00:00+00:00,287.7
2020-05-08 04:00:00+00:00,292.51
2020-05-11 04:00:00+00:00,292.62
2020-05-12 04:00:00+00:00,286.55
2020-05-13 04:00:00+00:00,281.49
2020-05-14 04:00:00+00:00,285.04
2020-05-15 04:00:00+00:00,286.29
2020-05-18 04:00:00+00:00,294.94
2020-05-19 04:00:00+00:00,292.21
2020-05-20 04:00:00+00:00,297.03
2020-05-21 04:00:00+00:00,294.83
2020-05-22 04:00:00+00:00,295.48
2020-05-26 04:00:00+00:00,299.2
2020-05-27 04:00:00+00:00,303.55
2020-05-28 04:00:00+00:00,303.07
2020-05-29 04:00:00+00:00,304.49
2020-06-01 04:00:00+00:00,305.45
2020-06-02 04:00:00+00:00,308.08
2020-06-03 04:00:00+00:00,312.09
2020-06-04 04:00:00+00:00,311.34
2020-06-05 04:00:00+00:00,319.4
2020-06-08 04:00:00+00:00,323.15
2020-06-09 04:00:00+00:00,320.94
2020-06-10 04:00:00+00:00,319.03
2020-06-11 04:00:00+00:00,300.69
2020-06-12 04:00:00+00:00,304.38
2020-06-15 04:00:00+00:00,307.11
2020-06-16 04:00:00+00:00,312.75
2020-06-17 04:00:00+00:00,311.66
2020-06-18 04:00:00+00:00,311.76
2020-06-19 04:00:00+00:00,308.54
2020-06-22 04:00:00+00:00,310.67
2020-06-23 04:00:00+00:00,312.0
2020-06-24 04:00:00+00:00,304.21
2020-06-25 04:00:00+00:00,307.26
2020-06-26 04:00:00+00:00,300.09
2020-06-29 04:00:00+00:00,304.56
2020-06-30 04:00:00+00:00,308.94
2020-07-01 04:00:00+00:00,310.57
2020-07-02 04:00:00+00:00,312.19
2020-07-06 04:00:00+00:00,317.01
2020-07-07 04:00:00+00:00,313.77
2020-07-08 04:00:00+00:00,316.16
2020-07-09 04:00:00+00:00,314.6
2020-07-10 04:00:00+00:00,317.64
2020-07-13 04:00:00+00:00,314.81
2020-07-14 04:00:00+00:00,318.93
2020-07-15 04:00:00+00:00,321.98
2020-07-16 04:00:00+00:00,320.86
2020-07-17 04:00:00+00:00,321.7
2020-07-20 04:00:00+00:00,324.27
2020-07-21 04:00:00+00:00,324.9
2020-07-22 04:00:00+00:00,326.82
2020-07-23 04:00:00+00:00,322.95
2020-07-24 04:00:00+00:00,320.91
2020-07-27 04:00:00+00:00,323.27
2020-07-28 04:00:00+00:00,321.3
2020-07-29 04:00:00+00:00,325.01
2020-07-30 04:00:00+00:00,323.98
2020-07-31 04:00:00+00:00,326.4
2020-08-03 04:00:00+00:00,328.67
2020-08-04 04:00:00+00:00,330.0
2020-08-05 04:00:00+00:00,332.03
2020-08-06 04:00:00+00:00,334.32
2020-08-07 04:00:00+00:00,334.57
2020-08-10 04:00:00+00:00,335.56
2020-08-11 04:00:00+00:00,332.82
2020-08-12 04:00:00+00:00,337.31
2020-08-13 04:00:00+00:00,336.81
2020-08-14 04:00:00+00:00,336.85
2020-08-17 04:00:00+00:00,337.92
2020-08-18 04:00:00+00:00,338.595
2020-08-19 04:00:00+00:00,337.13
2020-08-20 04:00:00+00:00,338.31
2020-08-21 04:00:00+00:00,339.45
2020-08-24 04:00:00+00:00,342.9
2020-08-25 04:00:00+00:00,344.15
2020-08-26 04:00:00+00:00,347.61
2020-08-27 04:00:00+00:00,348.34
2020-08-28 04:00:00+00:00,350.57
2020-08-31 04:00:00+00:00,349.8206
2020-09-01 04:00:00+00:00,352.68
2020-09-02 04:00:00+00:00,357.78
2020-09-03 04:00:00+00:00,345.53
2020-09-04 04:00:00+00:00,342.35
2020-09-08 04:00:00+00:00,333.27
2020-09-09 04:00:00+00:00,339.77
2020-09-10 04:00:00+00:00,334.13
2020-09-11 04:00:00+00:00,334.09
2020-09-14 04:00:00+00:00,338.44
2020-09-15 04:00:00+00:00,340.12
2020-09-16 04:00:00+00:00,338.88
2020-09-17 04:00:00+00:00,335.87
2020-09-18 04:00:00+00:00,330.77
2020-09-21 04:00:00+00:00,327.12
2020-09-22 04:00:00+00:00,330.3
2020-09-23 04:00:00+00:00,322.54
2020-09-24 04:00:00+00:00,323.42
2020-09-25 04:00:00+00:00,328.72
2020-09-28 04:00:00+00:00,334.25
2020-09-29 04:00:00+00:00,332.43
2020-09-30 04:00:00+00:00,334.32
2020-10-01 04:00:00+00:00,336.97
2020-10-02 04:00:00+00:00,333.88
2020-10-05 04:00:00+00:00,339.72
2020-10-06 04:00:00+00:00,334.95
2020-10-07 04:00:00+00:00,340.75
2020-10-08 04:00:00+00:00,343.65
2020-10-09 04:00:00+00:00,346.73
2020-10-12 04:00:00+00:00,352.36
2020-10-13 04:00:00+00:00,350.17
2020-10-14 04:00:00+00:00,347.93
2020-10-15 04:00:00+00:00,347.54
2020-10-16 04:00:00+00:00,347.32
2020-10-19 04:00:00+00:00,342.13
2020-10-20 04:00:00+00:00,343.3
2020-10-21 04:00:00+00:00,342.65
2020-10-22 04:00:00+00:00,344.64
2020-10-23 04:00:00+00:00,345.62
2020-10-26 04:00:00+00:00,339.41
2020-10-27 04:00:00+00:00,338.33
2020-10-28 04:00:00+00:00,326.7
2020-10-29 04:00:00+00:00,330.08
2020-10-30 04:00:00+00:00,326.69
2020-11-02 05:00:00+00:00,330.19
2020-11-03 05:00:00+00:00,335.92
2020-11-04 05:00:00+00:00,343.66
2020-11-05 05:00:00+00:00,350.19
2020-11-06 05:00:00+00:00,350.18
2020-11-09 05:00:00+00:00,354.62
2020-11-10 05:00:00+00:00,354.08
2020-11-11 05:00:00+00:00,356.72
2020-11-12 05:00:00+00:00,353.34
2020-11-13 05:00:00+00:00,358.1
2020-11-16 05:00:00+00:00,362.58
2020-11-17 05:00:00+00:00,360.82
2020-11-18 05:00:00+00:00,356.25
2020-11-19 05:00:00+00:00,357.96
2020-11-20 05:00:00+00:00,355.35
2020-11-23 05:00:00+00:00,357.53
2020-11-24 05:00:00+00:00,363.14
2020-11-25 05:00:00+00:00,362.49
2020-11-27 05:00:00+00:00,363.71
2020-11-30 05:00:00+00:00,362.21
2020-12-01 05:00:00+00:00,365.84
2020-12-02 05:00:00+00:00,366.82
2020-12-03 05:00:00+00:00,366.67
2020-12-04 05:00:00+00:00,369.78
2020-12-07 05:00:00+00:00,369.16
2020-12-08 05:00:00+00:00,370.19
2020-12-09 05:00:00+00:00,366.77
2020-12-10 05:00:00+00:00,366.87
2020-12-11 05:00:00+00:00,366.14
2020-12-14 05:00:00+00:00,364.9
2020-12-15 05:00:00+00:00,369.56
2020-12-16 05:00:00+00:00,370.06
2020-12-17 05:00:00+00:00,372.19
2020-12-18 05:00:00+00:00,369.15
2020-12-21 05:00:00+00:00,367.65
2020-12-22 05:00:00+00:00,367.3
2020-12-23 05:00:00+00:00,367.49
2020-12-24 05:00:00+00:00,369.03
2020-12-28 05:00:00+00:00,372.22
2020-12-29 05:00:00+00:00,371.62
2020-12-30 05:00:00+00:00,372.03
2020-12-31 05:00:00+00:00,374.25
2021-01-04 05:00:00+00:00,368.97
2021-01-05 05:00:00+00:00,371.4
2021-01-06 05:00:00+00:00,373.41
2021-01-07 05:00:00+00:00,379.13
2021-01-08 05:00:00+00:00,381.29
2021-01-11 05:00:00+00:00,378.7
2021-01-12 05:00:00+00:00,378.66
2021-01-13 05:00:00+00:00,379.7
2021-01-14 05:00:00+00:00,378.58
2021-01-15 05:00:00+00:00,375.67
2021-01-19 05:00:00+00:00,378.64
2021-01-20 05:00:00+00:00,383.8
2021-01-21 05:00:00+00:00,384.15
2021-01-22 05:00:00+00:00,382.82
2021-01-25 05:00:00+00:00,384.54
2021-01-26 05:00:00+00:00,383.75
2021-01-27 05:00:00+00:00,374.65
2021-01-28 05:00:00+00:00,377.52
2021-01-29 05:00:00+00:00,370.14
2021-02-01 05:00:00+00:00,376.02
2021-02-02 05:00:00+00:00,381.25
2021-02-03 05:00:00+00:00,381.84
2021-02-04 05:00:00+00:00,386.11
2021-02-05 05:00:00+00:00,387.63
2021-02-08 05:00:00+00:00,390.52
2021-02-09 05:00:00+00:00,390.31
2021-02-10 05:00:00+00:00,390.17
2021-02-11 05:00:00+00:00,390.71
2021-02-12 05:00:00+00:00,392.73
2021-02-16 05:00:00+00:00,392.38
2021-02-17 05:00:00+00:00,392.45
2021-02-18 05:00:00+00:00,390.82
2021-02-19 05:00:00+00:00,390.05
2021-02-22 05:00:00+00:00,387.08
2021-02-23 05:00:00+00:00,387.52
2021-02-24 05:00:00+00:00,391.84
2021-02-25 05:00:00+00:00,382.37
2021-02-26 05:00:00+00:00,380.01
2021-03-01 05:00:00+00:00,389.43
2021-03-02 05:00:00+00:00,386.56
2021-03-03 05:00:00+00:00,381.4
2021-03-04 05:00:00+00:00,376.6799
2021-03-05 05:00:00+00:00,383.56
2021-03-08 05:00:00+00:00,381.72
2021-03-09 05:00:00+00:00,387.13
2021-03-10 05:00:00+00:00,389.39
2021-03-11 05:00:00+00:00,393.46
2021-03-12 05:00:00+00:00,394.0
2021-03-15 04:00:00+00:00,396.48
2021-03-16 04:00:00+00:00,395.86
2021-03-17 04:00:00+00:00,397.21
2021-03-18 04:00:00+00:00,391.53
2021-03-19 04:00:00+00:00,389.57
2021-03-22 04:00:00+00:00,392.55
2021-03-23 04:00:00+00:00,389.63
2021-03-24 04:00:00+00:00,387.63
2021-03-25 04:00:00+00:00,389.72
2021-03-26 04:00:00+00:00,395.91
2021-03-29 04:00:00+00:00,395.76
2021-03-30 04:00:00+00:00,394.69
2021-03-31 04:00:00+00:00,396.33
2021-04-01 04:00:00+00:00,400.61
2021-04-05 04:00:00+00:00,406.36
2021-04-06 04:00:00+00:00,406.12
2021-04-07 04:00:00+00:00,406.59
2021-04-08 04:00:00+00:00,408.52
2021-04-09 04:00:00+00:00,411.49
2021-04-12 04:00:00+00:00,411.64
2021-04-13 04:00:00+00:00,412.86
2021-04-14 04:00:00+00:00,411.45
2021-04-15 04:00:00+00:00,415.87
2021-04-16 04:00:00+00:00,417.26
2021-04-19 04:00:00+00:00,415.21
2021-04-20 04:00:00+00:00,412.17
2021-04-21 04:00:00+00:00,416.07
2021-04-22 04:00:00+00:00,412.27
2021-04-23 04:00:00+00:00,416.74
2021-04-26 04:00:00+00:00,417.61
2021-04-27 04:00:00+00:00,417.52
2021-04-28 04:00:00+00:00,417.4
2021-04-29 04:00:00+00:00,420.06
2021-04-30 04:00:00+00:00,417.3
2021-05-03 04:00:00+00:00,418.2
2021-05-04 04:00:00+00:00,415.62
2021-05-05 04:00:00+00:00,415.75
2021-05-06 04:00:00+00:00,419.07
2021-05-07 04:00:00+00:00,422.12
2021-05-10 04:00:00+00:00,417.94
2021-05-11 04:00:00+00:00,414.21
2021-05-12 04:00:00+00:00,405.41
2021-05-13 04:00:00+00:00,410.28
2021-05-14 04:00:00+00:00,416.58
2021-05-17 04:00:00+00:00,415.48
2021-05-18 04:00:00+00:00,412.02
2021-05-19 04:00:00+00:00,410.78
2021-05-20 04:00:00+00:00,415.15
2021-05-21 04:00:00+00:00,414.98
2021-05-24 04:00:00+00:00,419.17
2021-05-25 04:00:00+00:00,418.33
2021-05-26 04:00:00+00:00,419.04
2021-05-27 04:00:00+00:00,419.18
2021-05-28 04:00:00+00:00,420.19
2021-06-01 04:00:00+00:00,419.67
2021-06-02 04:00:00+00:00,420.39
2021-06-03 04:00:00+00:00,418.83
2021-06-04 04:00:00+00:00,422.44
2021-06-07 04:00:00+00:00,422.26
2021-06-08 04:00:00+00:00,422.3
2021-06-09 04:00:00+00:00,421.67
2021-06-10 04:00:00+00:00,423.61
2021-06-11 04:00:00+00:00,424.31
2021-06-14 04:00:00+00:00,425.26
2021-06-15 04:00:00+00:00,424.48
2021-06-16 04:00:00+00:00,422.11
2021-06-17 04:00:00+00:00,421.97
2021-06-18 04:00:00+00:00,414.92
2021-06-21 04:00:00+00:00,420.86
2021-06-22 04:00:00+00:00,423.11
2021-06-23 04:00:00+00:00,422.6
2021-06-24 04:00:00+00:00,425.1
2021-06-25 04:00:00+00:00,426.61
2021-06-28 04:00:00+00:00,427.47
2021-06-29 04:00:00+00:00,427.7
2021-06-30 04:00:00+00:00,428.06
2021-07-01 04:00:00+00:00,430.43
2021-07-02 04:00:00+00:00,433.72
2021-07-06 04:00:00+00:00,432.93
2021-07-07 04:00:00+00:00,434.46
2021-07-08 04:00:00+00:00,430.92
2021-07-09 04:00:00+00:00,435.52
2021-07-12 04:00:00+00:00,437.08
2021-07-13 04:00:00+00:00,435.59
2021-07-14 04:00:00+00:00,436.24
2021-07-15 04:00:00+00:00,434.75
2021-07-16 04:00:00+00:00,431.34
2021-07-19 04:00:00+00:00,424.97
2021-07-20 04:00:00+00:00,431.06
2021-07-21 04:00:00+00:00,434.55
2021-07-22 04:00:00+00:00,435.46
2021-07-23 04:00:00+00:00,439.94
2021-07-26 04:00:00+00:00,441.02
2021-07-27 04:00:00+00:00,439.01
2021-07-28 04:00:00+00:00,438.83
2021-07-29 04:00:00+00:00,440.65
2021-07-30 04:00:00+00:00,438.51
2021-08-02 04:00:00+00:00,437.59
2021-08-03 04:00:00+00:00,441.15
2021-08-04 04:00:00+00:00,438.98
2021-08-05 04:00:00+00:00,441.76
2021-08-06 04:00:00+00:00,442.49
2021-08-09 04:00:00+00:00,442.13
2021-08-10 04:00:00+00:00,442.68
2021-08-11 04:00:00+00:00,443.78
2021-08-12 04:00:00+00:00,445.11
2021-08-13 04:00:00+00:00,445.92
2021-08-16 04:00:00+00:00,446.97
2021-08-17 04:00:00+00:00,444.04
2021-08-18 04:00:00+00:00,439.18
2021-08-19 04:00:00+00:00,439.86
2021-08-20 04:00:00+00:00,443.36
2021-08-23 04:00:00+00:00,447.26
2021-08-24 04:00:00+00:00,447.97
2021-08-25 04:00:00+00:00,448.91
2021-08-26 04:00:00+00:00,446.26
2021-08-27 04:00:00+00:00,450.25
2021-08-30 04:00:00+00:00,452.23
2021-08-31 04:00:00+00:00,451.56
2021-09-01 04:00:00+00:00,451.8
2021-09-02 04:00:00+00:00,453.19
2021-09-03 04:00:00+00:00,453.08
2021-09-07 04:00:00+00:00,451.46
2021-09-08 04:00:00+00:00,450.91
2021-09-09 04:00:00+00:00,448.98
2021-09-10 04:00:00+00:00,445.44
2021-09-13 04:00:00+00:00,446.58
2021-09-14 04:00:00+00:00,444.17
2021-09-15 04:00:00+00:00,447.88
2021-09-16 04:00:00+00:00,447.17
2021-09-17 04:00:00+00:00,441.4
2021-09-20 04:00:00+00:00,434.04
2021-09-21 04:00:00+00:00,433.63
2021-09-22 04:00:00+00:00,437.86
2021-09-23 04:00:00+00:00,443.18
2021-09-24 04:00:00+00:00,443.91
2021-09-27 04:00:00+00:00,442.64
2021-09-28 04:00:00+00:00,433.72
2021-09-29 04:00:00+00:00,434.45
2021-09-30 04:00:00+00:00,429.14
2021-10-01 04:00:00+00:00,434.24
2021-10-04 04:00:00+00:00,428.64
2021-10-05 04:00:00+00:00,433.1
2021-10-06 04:00:00+00:00,434.9
2021-10-07 04:00:00+00:00,438.66
2021-10-08 04:00:00+00:00,437.86
2021-10-11 04:00:00+00:00,434.69
2021-10-12 04:00:00+00:00,433.62
2021-10-13 04:00:00+00:00,435.18
2021-10-14 04:00:00+00:00,442.5
2021-10-15 04:00:00+00:00,445.87
2021-10-18 04:00:00+00:00,447.19
2021-10-19 04:00:00+00:00,450.64
2021-10-20 04:00:00+00:00,452.41
2021-10-21 04:00:00+00:00,453.59
2021-10-22 04:00:00+00:00,453.12
2021-10-25 04:00:00+00:00,455.55
2021-10-26 04:00:00+00:00,455.96
2021-10-27 04:00:00+00:00,453.94
2021-10-28 04:00:00+00:00,458.32
2021-10-29 04:00:00+00:00,459.25
2021-11-01 04:00:00+00:00,460.04
2021-11-02 04:00:00+00:00,461.9
2021-11-03 04:00:00+00:00,464.72
2021-11-04 04:00:00+00:00,466.91
2021-11-05 04:00:00+00:00,468.53
2021-11-08 05:00:00+00:00,468.93
2021-11-09 05:00:00+00:00,467.38
2021-11-10 05:00:00+00:00,463.62
2021-11-11 05:00:00+00:00,463.77
2021-11-12 05:00:00+00:00,467.27
2021-11-15 05:00:00+00:00,467.43
2021-11-16 05:00:00+00:00,469.28
2021-11-17 05:00:00+00:00,468.14
2021-11-18 05:00:00+00:00,469.73
2021-11-19 05:00:00+00:00,468.89
2021-11-22 05:00:00+00:00,467.57
2021-11-23 05:00:00+00:00,468.19
2021-11-24 05:00:00+00:00,469.44
2021-11-26 05:00:00+00:00,458.97
2021-11-29 05:00:00+00:00,464.6
2021-11-30 05:00:00+00:00,455.56
2021-12-01 05:00:00+00:00,450.5
2021-12-02 05:00:00+00:00,457.4
2021-12-03 05:00:00+00:00,453.42
2021-12-06 05:00:00+00:00,458.79
2021-12-07 05:00:00+00:00,468.28
2021-12-08 05:00:00+00:00,469.52
2021-12-09 05:00:00+00:00,466.35
2021-12-10 05:00:00+00:00,470.74
2021-12-13 05:00:00+00:00,466.59
2021-12-14 05:00:00+00:00,463.36
2021-12-15 05:00:00+00:00,470.6
2021-12-16 05:00:00+00:00,466.45
2021-12-17 05:00:00+00:00,459.87
2021-12-20 05:00:00+00:00,454.98
2021-12-21 05:00:00+00:00,463.06
2021-12-22 05:00:00+00:00,467.69
2021-12-23 05:00:00+00:00,470.6
2021-12-27 05:00:00+00:00,477.26
2021-12-28 05:00:00+00:00,476.87
2021-12-29 05:00:00+00:00,477.48
2021-12-30 05:00:00+00:00,476.16
2021-12-31 05:00:00+00:00,474.96
2022-01-03 05:00:00+00:00,477.71
2022-01-04 05:00:00+00:00,477.55
2022-01-05 05:00:00+00:00,468.38
2022-01-06 05:00:00+00:00,467.94
2022-01-07 05:00:00+00:00,466.09
2022-01-10 05:00:00+00:00,465.51
2022-01-11 05:00:00+00:00,469.73
2022-01-12 05:00:00+00:00,471.02
2022-01-13 05:00:00+00:00,464.53
2022-01-14 05:00:00+00:00,464.72
2022-01-18 05:00:00+00:00,456.49
2022-01-19 05:00:00+00:00,451.75
2022-01-20 05:00:00+00:00,446.75
2022-01-21 05:00:00+00:00,437.98
2022-01-24 05:00:00+00:00,439.84
2022-01-25 05:00:00+00:00,434.47
2022-01-26 05:00:00+00:00,433.38
2022-01-27 05:00:00+00:00,431.24
2022-01-28 05:00:00+00:00,441.95
2022-01-31 05:00:00+00:00,449.91
2022-02-01 05:00:00+00:00,452.95
2022-02-02 05:00:00+00:00,457.35
2022-02-03 05:00:00+00:00,446.6
2022-02-04 05:00:00+00:00,448.7
2022-02-07 05:00:00+00:00,447.26
2022-02-08 05:00:00+00:00,450.94
2022-02-09 05:00:00+00:00,457.54
2022-02-10 05:00:00+00:00,449.32
2022-02-11 05:00:00+00:00,440.46
2022-02-14 05:00:00+00:00,439.02
2022-02-15 05:00:00+00:00,446.1
2022-02-16 05:00:00+00:00,446.6
2022-02-17 05:00:00+00:00,437.06
2022-02-18 05:00:00+00:00,434.23
2022-02-22 05:00:00+00:00,429.57
2022-02-23 05:00:00+00:00,422.07
2022-02-24 05:00:00+00:00,427.99
2022-02-25 05:00:00+00:00,437.75
2022-02-28 05:00:00+00:00,436.63
2022-03-01 05:00:00+00:00,429.98
2022-03-02 05:00:00+00:00,437.89
2022-03-03 05:00:00+00:00,435.71
2022-03-04 05:00:00+00:00,432.17
2022-03-07 05:00:00+00:00,419.43
2022-03-08 05:00:00+00:00,416.25
2022-03-09 05:00:00+00:00,427.41
2022-03-10 05:00:00+00:00,425.48
2022-03-11 05:00:00+00:00,420.07
2022-03-14 04:00:00+00:00,417.0
2022-03-15 04:00:00+00:00,426.17
2022-03-16 04:00:00+00:00,435.62
2022-03-17 04:00:00+00:00,441.07
2022-03-18 04:00:00+00:00,444.52
2022-03-21 04:00:00+00:00,444.39
2022-03-22 04:00:00+00:00,449.59
2022-03-23 04:00:00+00:00,443.8
2022-03-24 04:00:00+00:00,450.49
